audio1,audio2,true_label,predicted_label,similarity
D12_924.wav,D12_972.wav,1,1,0.8014
D32_998.wav,D13_978.wav,0,0,0.2008
D12_876.wav,D32_971.wav,0,0,0.0124
D11_975.wav,D11_935.wav,1,1,0.6004
D7_958.wav,D7_754.wav,1,1,0.7825
D13_787.wav,D11_832.wav,0,0,0.2229
D21_983.wav,D21_779.wav,1,1,0.8212
D21_849.wav,D6_766.wav,0,0,0.2340
D11_834.wav,D12_878.wav,0,0,0.3453
D12_820.wav,D8_948.wav,0,0,0.1993
D21_902.wav,D6_907.wav,0,0,0.1791
D6_984.wav,D6_875.wav,1,1,0.8860
D13_904.wav,D4_751.wav,0,0,0.2064
D8_983.wav,D13_896.wav,0,0,0.1486
D31_890.wav,D32_897.wav,0,0,0.3193
D6_988.wav,D32_759.wav,0,0,-0.0129
D7_916.wav,D12_874.wav,0,0,-0.0295
D31_875.wav,D13_860.wav,0,0,0.1976
D8_874.wav,D4_880.wav,0,0,0.2296
D13_758.wav,D11_920.wav,0,0,0.1702
D4_845.wav,D4_984.wav,1,1,0.7754
D12_768.wav,D12_889.wav,1,1,0.6631
D4_883.wav,D13_888.wav,0,0,0.2216
D21_916.wav,D31_854.wav,0,0,0.0883
D6_802.wav,D13_786.wav,0,0,0.0244
D6_864.wav,D21_769.wav,0,0,0.1942
D11_971.wav,D11_992.wav,1,1,0.8411
D7_955.wav,D7_787.wav,1,1,0.8154
D31_811.wav,D13_997.wav,0,0,0.2401
D12_879.wav,D13_788.wav,0,0,0.0764
D11_875.wav,D11_805.wav,1,1,0.8137
D6_976.wav,D6_760.wav,1,1,0.8744
D21_897.wav,D21_760.wav,1,1,0.7326
D6_760.wav,D4_800.wav,0,0,0.3481
D32_799.wav,D32_982.wav,1,1,0.8341
D21_799.wav,D21_825.wav,1,1,0.8960
D31_877.wav,D31_983.wav,1,1,0.8023
D4_962.wav,D12_874.wav,0,0,0.0499
D12_916.wav,D7_821.wav,0,0,-0.0078
D11_889.wav,D11_944.wav,1,1,0.6042
D31_865.wav,D7_855.wav,0,0,0.2272
D8_794.wav,D8_910.wav,1,1,0.6274
D31_851.wav,D12_930.wav,0,0,0.1386
D8_884.wav,D8_831.wav,1,1,0.5464
D32_988.wav,D32_918.wav,1,1,0.8863
D11_915.wav,D11_868.wav,1,1,0.7753
D7_799.wav,D21_780.wav,0,0,0.2306
D31_830.wav,D7_861.wav,0,0,0.1752
D13_882.wav,D13_992.wav,1,1,0.8426
D31_827.wav,D31_916.wav,1,1,0.7376
D4_967.wav,D8_876.wav,0,0,0.1055
D4_809.wav,D11_889.wav,0,0,0.3146
D8_920.wav,D8_780.wav,1,1,0.6129
D31_883.wav,D7_845.wav,0,0,0.0790
D11_785.wav,D31_778.wav,0,0,0.2497
D21_797.wav,D11_788.wav,0,0,0.1700
D21_809.wav,D21_823.wav,1,1,0.8522
D12_882.wav,D12_779.wav,1,1,0.6033
D31_753.wav,D31_817.wav,1,1,0.7875
D31_945.wav,D7_983.wav,0,0,0.2008
D12_944.wav,D12_991.wav,1,1,0.8457
D6_984.wav,D32_802.wav,0,0,0.0660
D4_786.wav,D6_897.wav,0,0,0.3234
D7_883.wav,D31_837.wav,0,0,0.2098
D32_899.wav,D12_752.wav,0,0,-0.0026
D12_827.wav,D11_755.wav,0,0,0.2200
D32_813.wav,D31_777.wav,0,0,0.3051
D31_833.wav,D13_813.wav,0,0,0.1869
D4_902.wav,D4_931.wav,1,1,0.8639
D7_891.wav,D7_823.wav,1,1,0.7868
D32_997.wav,D11_804.wav,0,0,0.2091
D31_946.wav,D31_918.wav,1,1,0.7661
D6_862.wav,D21_954.wav,0,0,0.2485
D31_810.wav,D8_774.wav,0,0,0.1206
D7_751.wav,D7_996.wav,1,1,0.7684
D8_928.wav,D6_838.wav,0,0,0.3284
D21_838.wav,D32_902.wav,0,0,0.1263
D12_952.wav,D31_851.wav,0,0,0.2083
D31_967.wav,D6_780.wav,0,0,0.1357
D8_895.wav,D21_963.wav,0,0,0.1839
D13_962.wav,D13_982.wav,1,1,0.8505
D6_979.wav,D6_822.wav,1,1,0.8166
D21_822.wav,D12_910.wav,0,0,0.1399
D11_782.wav,D11_919.wav,1,1,0.6725
D32_861.wav,D32_754.wav,1,1,0.6982
D13_806.wav,D13_874.wav,1,1,0.7297
D21_992.wav,D21_945.wav,1,1,0.8301
D13_822.wav,D21_926.wav,0,0,0.2583
D31_849.wav,D31_866.wav,1,1,0.8001
D32_787.wav,D4_933.wav,0,0,0.2532
D13_780.wav,D7_846.wav,0,0,-0.0009
D8_801.wav,D8_896.wav,1,1,0.8005
D4_766.wav,D4_834.wav,1,1,0.8562
D12_867.wav,D4_830.wav,0,0,0.0805
D32_893.wav,D8_956.wav,0,0,0.1739
D8_801.wav,D21_825.wav,0,0,0.2305
D12_845.wav,D12_982.wav,1,1,0.8225
D7_994.wav,D11_853.wav,0,0,0.1452
D12_996.wav,D7_815.wav,0,0,0.0002
D13_813.wav,D13_965.wav,1,1,0.7256
D11_981.wav,D11_883.wav,1,1,0.6810
D4_963.wav,D4_788.wav,1,1,0.8116
D21_853.wav,D21_971.wav,1,1,0.7857
D12_892.wav,D12_965.wav,1,1,0.7743
D4_903.wav,D4_763.wav,1,1,0.8029
D6_974.wav,D31_937.wav,0,0,0.0254
D4_878.wav,D4_885.wav,1,1,0.8647
D6_820.wav,D6_913.wav,1,1,0.7414
D12_903.wav,D8_836.wav,0,0,0.0954
D21_985.wav,D13_855.wav,0,0,0.4025
D6_894.wav,D6_760.wav,1,1,0.8631
D32_859.wav,D32_966.wav,1,1,0.8156
D21_929.wav,D21_866.wav,1,1,0.7991
D31_764.wav,D31_825.wav,1,1,0.8037
D13_973.wav,D6_999.wav,0,0,0.1338
D13_805.wav,D13_869.wav,1,1,0.7251
D32_865.wav,D32_977.wav,1,1,0.7032
D11_984.wav,D11_992.wav,1,1,0.8290
D31_843.wav,D7_866.wav,0,0,0.2050
D8_958.wav,D8_984.wav,1,1,0.8124
D32_947.wav,D11_975.wav,0,0,0.2056
D7_882.wav,D7_803.wav,1,1,0.8323
D31_793.wav,D21_768.wav,0,0,0.0842
D8_843.wav,D32_797.wav,0,0,0.1513
D13_933.wav,D13_928.wav,1,1,0.7983
D31_999.wav,D31_762.wav,1,1,0.6454
D21_891.wav,D21_945.wav,1,1,0.8766
D12_970.wav,D12_887.wav,1,1,0.8121
D6_868.wav,D32_928.wav,0,0,0.2086
D8_798.wav,D8_989.wav,1,1,0.6902
D4_896.wav,D4_916.wav,1,1,0.8749
D8_974.wav,D8_935.wav,1,1,0.7878
D31_997.wav,D31_956.wav,1,1,0.7909
D8_966.wav,D7_902.wav,0,0,0.2462
D13_903.wav,D12_944.wav,0,0,0.1396
D13_946.wav,D31_839.wav,0,0,0.2179
D12_967.wav,D12_889.wav,1,1,0.8637
D4_780.wav,D32_925.wav,0,0,0.2402
D31_864.wav,D32_888.wav,0,0,0.3608
D11_970.wav,D8_970.wav,0,0,0.1402
D12_935.wav,D12_876.wav,1,1,0.8492
D31_775.wav,D31_973.wav,1,1,0.7743
D13_833.wav,D13_796.wav,1,1,0.7815
D7_856.wav,D13_889.wav,0,0,0.3178
D12_933.wav,D12_863.wav,1,1,0.7933
D31_905.wav,D21_996.wav,0,0,0.0649
D7_780.wav,D12_786.wav,0,0,-0.0637
D8_824.wav,D7_759.wav,0,0,0.1918
D6_791.wav,D31_930.wav,0,0,-0.0560
D7_781.wav,D32_762.wav,0,0,0.1246
D32_878.wav,D32_806.wav,1,1,0.8341
D11_989.wav,D4_877.wav,0,0,0.1371
D21_819.wav,D21_828.wav,1,1,0.8096
D6_764.wav,D6_769.wav,1,1,0.8954
D21_821.wav,D21_796.wav,1,1,0.9018
D8_808.wav,D8_813.wav,1,1,0.7553
D7_785.wav,D7_833.wav,1,1,0.8018
D4_911.wav,D32_920.wav,0,0,0.3004
D7_860.wav,D13_982.wav,0,0,0.1584
D8_935.wav,D8_921.wav,1,1,0.8030
D12_919.wav,D12_887.wav,1,1,0.8168
D7_930.wav,D7_785.wav,1,1,0.8072
D8_793.wav,D7_832.wav,0,0,0.2532
D12_915.wav,D12_819.wav,1,1,0.7129
D6_884.wav,D4_913.wav,0,0,0.2010
D4_962.wav,D4_927.wav,1,1,0.7775
D11_964.wav,D21_957.wav,0,0,0.0847
D8_857.wav,D13_962.wav,0,0,0.1383
D21_757.wav,D21_999.wav,1,1,0.7713
D6_910.wav,D8_994.wav,0,0,0.3268
D8_796.wav,D11_905.wav,0,0,0.1879
D32_783.wav,D8_849.wav,0,0,0.1989
D11_846.wav,D7_798.wav,0,0,0.2308
D21_816.wav,D6_837.wav,0,0,0.2200
D32_829.wav,D32_986.wav,1,1,0.7676
D11_927.wav,D11_893.wav,1,1,0.6961
D6_795.wav,D8_790.wav,0,0,0.2766
D6_830.wav,D6_988.wav,1,1,0.8587
D21_828.wav,D6_868.wav,0,0,0.3098
D11_984.wav,D6_783.wav,0,0,0.3164
D8_836.wav,D12_918.wav,0,0,0.1758
D13_886.wav,D6_824.wav,0,0,0.0698
D11_806.wav,D11_810.wav,1,1,0.7530
D21_854.wav,D31_849.wav,0,0,0.1164
D6_971.wav,D6_917.wav,1,1,0.8336
D4_850.wav,D4_783.wav,1,1,0.7963
D31_972.wav,D31_809.wav,1,1,0.7403
D21_794.wav,D21_870.wav,1,1,0.8203
D13_754.wav,D12_801.wav,0,0,0.3511
D8_851.wav,D8_984.wav,1,1,0.6781
D7_895.wav,D7_893.wav,1,1,0.8395
D11_799.wav,D31_766.wav,0,0,0.2176
D4_957.wav,D4_981.wav,1,1,0.6847
D7_775.wav,D7_924.wav,1,1,0.7130
D4_771.wav,D6_966.wav,0,0,0.2335
D6_824.wav,D6_914.wav,1,1,0.8411
D12_830.wav,D13_993.wav,0,0,0.0869
D12_828.wav,D12_881.wav,1,1,0.8071
D4_751.wav,D8_930.wav,0,0,0.2410
D32_775.wav,D6_787.wav,0,0,0.1400
D13_878.wav,D12_942.wav,0,0,0.0486
D8_767.wav,D8_775.wav,1,1,0.7773
D21_903.wav,D21_880.wav,1,1,0.7508
D32_941.wav,D6_771.wav,0,0,0.2472
D7_751.wav,D8_910.wav,0,0,0.2792
D8_956.wav,D31_933.wav,0,0,0.1755
D7_799.wav,D7_957.wav,1,1,0.7671
D8_927.wav,D13_928.wav,0,0,0.1179
D12_816.wav,D7_846.wav,0,0,-0.1047
D6_981.wav,D32_830.wav,0,0,0.1593
D11_810.wav,D11_972.wav,1,1,0.6425
D32_832.wav,D32_754.wav,1,1,0.6824
D8_949.wav,D31_990.wav,0,0,0.1393
D12_866.wav,D21_950.wav,0,0,0.1053
D31_791.wav,D13_899.wav,0,0,0.2195
D7_975.wav,D7_817.wav,1,1,0.7998
D32_949.wav,D32_842.wav,1,1,0.7822
D12_993.wav,D4_964.wav,0,0,-0.0419
D32_972.wav,D12_761.wav,0,0,0.0338
D12_989.wav,D6_801.wav,0,0,0.3166
D7_926.wav,D11_987.wav,0,0,0.2902
D8_926.wav,D8_780.wav,1,1,0.6436
D6_876.wav,D11_807.wav,0,0,0.3826
D12_880.wav,D12_987.wav,1,1,0.7991
D11_897.wav,D4_890.wav,0,0,0.2005
D4_982.wav,D4_957.wav,1,1,0.7121
D31_984.wav,D31_906.wav,1,1,0.8211
D4_944.wav,D12_861.wav,0,0,-0.0345
D31_766.wav,D7_817.wav,0,0,0.2564
D31_805.wav,D11_964.wav,0,0,0.1194
D13_952.wav,D4_990.wav,0,0,0.1671
D4_797.wav,D13_968.wav,0,0,0.1423
D4_814.wav,D4_941.wav,1,1,0.8353
D4_952.wav,D13_973.wav,0,0,0.2130
D11_872.wav,D11_957.wav,1,1,0.6298
D7_784.wav,D6_998.wav,0,0,0.1758
D6_759.wav,D6_825.wav,1,1,0.8585
D6_930.wav,D6_864.wav,1,1,0.8546
D32_755.wav,D11_788.wav,0,0,0.0076
D21_837.wav,D21_989.wav,1,1,0.8071
D13_963.wav,D13_770.wav,1,1,0.7278
D7_934.wav,D7_820.wav,1,1,0.7343
D32_900.wav,D4_775.wav,0,0,0.1892
D8_797.wav,D8_785.wav,1,1,0.8289
D13_930.wav,D13_804.wav,1,1,0.7392
D8_784.wav,D8_946.wav,1,1,0.6130
D8_980.wav,D8_880.wav,1,1,0.7645
D12_825.wav,D12_803.wav,1,1,0.7709
D31_962.wav,D4_753.wav,0,0,0.4022
D6_946.wav,D6_854.wav,1,1,0.8703
D7_851.wav,D31_806.wav,0,0,0.1596
D4_970.wav,D11_886.wav,0,0,0.3365
D12_777.wav,D12_942.wav,1,1,0.5562
D11_819.wav,D11_930.wav,1,1,0.8110
D21_838.wav,D21_835.wav,1,1,0.8249
D6_942.wav,D6_915.wav,1,1,0.8379
D11_791.wav,D21_819.wav,0,0,0.1808
D31_857.wav,D32_751.wav,0,1,0.5545
D4_864.wav,D21_841.wav,0,0,0.1069
D4_892.wav,D11_891.wav,0,0,0.3162
D21_999.wav,D12_870.wav,0,0,0.1588
D32_811.wav,D12_830.wav,0,0,-0.0556
D31_874.wav,D11_931.wav,0,0,0.2197
D13_796.wav,D7_825.wav,0,0,0.0511
D7_802.wav,D7_855.wav,1,1,0.7335
D8_948.wav,D31_864.wav,0,0,0.2242
D7_811.wav,D13_799.wav,0,0,0.0138
D8_784.wav,D8_872.wav,1,1,0.6788
D8_780.wav,D21_893.wav,0,0,0.2761
D4_884.wav,D6_909.wav,0,0,0.2262
D11_939.wav,D7_762.wav,0,0,0.2462
D8_906.wav,D11_917.wav,0,0,0.1119
D4_827.wav,D6_908.wav,0,0,0.3523
D4_759.wav,D4_919.wav,1,1,0.8341
D31_997.wav,D31_901.wav,1,1,0.7768
D6_884.wav,D6_855.wav,1,1,0.8729
D4_792.wav,D4_934.wav,1,1,0.7854
D12_828.wav,D12_869.wav,1,1,0.7785
D32_782.wav,D32_820.wav,1,1,0.7358
D12_766.wav,D13_843.wav,0,0,0.3665
D6_821.wav,D6_813.wav,1,1,0.8147
D32_947.wav,D11_961.wav,0,0,0.1880
D6_983.wav,D6_893.wav,1,1,0.8624
D6_771.wav,D12_765.wav,0,0,0.3511
D32_962.wav,D32_771.wav,1,1,0.7294
D21_982.wav,D21_863.wav,1,1,0.7883
D31_888.wav,D31_759.wav,1,1,0.7214
D8_824.wav,D8_809.wav,1,1,0.7662
D4_861.wav,D7_851.wav,0,0,0.3283
D4_829.wav,D4_997.wav,1,1,0.7481
D6_999.wav,D7_791.wav,0,0,0.1707
D31_949.wav,D31_940.wav,1,1,0.7823
D8_932.wav,D13_887.wav,0,0,0.1870
D13_773.wav,D12_779.wav,0,0,0.1865
D11_869.wav,D12_846.wav,0,0,0.2812
D6_926.wav,D8_833.wav,0,0,0.2630
D13_778.wav,D12_941.wav,0,0,0.0604
D12_883.wav,D12_921.wav,1,1,0.7424
D12_826.wav,D13_862.wav,0,0,0.0217
D32_824.wav,D32_833.wav,1,1,0.7901
D13_833.wav,D13_804.wav,1,1,0.7750
D7_966.wav,D7_777.wav,1,1,0.7979
D4_776.wav,D12_925.wav,0,0,0.1155
D12_863.wav,D12_907.wav,1,1,0.8203
D21_828.wav,D21_902.wav,1,1,0.8170
D4_771.wav,D11_857.wav,0,0,0.2963
D4_964.wav,D4_837.wav,1,1,0.7908
D11_984.wav,D21_773.wav,0,0,-0.0370
D21_787.wav,D21_848.wav,1,1,0.8289
D7_996.wav,D13_877.wav,0,0,0.1265
D32_779.wav,D11_926.wav,0,0,0.1792
D11_937.wav,D11_868.wav,1,1,0.8032
D11_951.wav,D12_781.wav,0,0,0.2405
D21_929.wav,D31_968.wav,0,0,0.0676
D21_846.wav,D32_821.wav,0,0,0.3001
D31_840.wav,D32_791.wav,0,0,0.4055
D6_811.wav,D13_788.wav,0,0,0.0368
D13_804.wav,D12_882.wav,0,0,0.0681
D6_975.wav,D4_890.wav,0,0,0.1681
D8_792.wav,D12_882.wav,0,0,0.1390
D6_840.wav,D12_960.wav,0,0,0.3943
D13_753.wav,D13_967.wav,1,1,0.7417
D7_982.wav,D11_921.wav,0,0,0.3793
D32_904.wav,D32_860.wav,1,1,0.8434
D13_856.wav,D13_765.wav,1,1,0.8064
D21_798.wav,D21_985.wav,1,1,0.8740
D11_890.wav,D11_858.wav,1,1,0.7355
D31_972.wav,D31_917.wav,1,1,0.7220
D8_984.wav,D8_812.wav,1,1,0.7192
D7_911.wav,D21_955.wav,0,0,0.0954
D8_926.wav,D32_922.wav,0,0,0.1720
D31_779.wav,D31_774.wav,1,1,0.7845
D4_856.wav,D31_794.wav,0,0,0.2535
D12_846.wav,D12_824.wav,1,1,0.7970
D8_963.wav,D11_795.wav,0,0,0.2502
D13_807.wav,D13_956.wav,1,1,0.8012
D8_804.wav,D13_970.wav,0,0,0.2781
D31_795.wav,D21_891.wav,0,0,0.0551
D12_917.wav,D13_843.wav,0,0,0.1863
D13_864.wav,D4_892.wav,0,0,0.2233
D7_902.wav,D7_871.wav,1,1,0.7216
D31_883.wav,D21_859.wav,0,0,0.1682
D31_991.wav,D31_838.wav,1,1,0.7789
D13_884.wav,D8_964.wav,0,0,0.0926
D13_999.wav,D6_780.wav,0,0,0.2465
D8_884.wav,D8_864.wav,1,1,0.7047
D32_910.wav,D32_876.wav,1,1,0.8177
D8_785.wav,D8_878.wav,1,1,0.7295
D31_900.wav,D32_935.wav,0,0,0.4101
D4_810.wav,D4_998.wav,1,1,0.7834
D12_989.wav,D12_952.wav,1,1,0.7873
D32_763.wav,D32_789.wav,1,1,0.7156
D4_785.wav,D4_789.wav,1,1,0.8973
D32_993.wav,D32_907.wav,1,1,0.8216
D11_994.wav,D31_855.wav,0,0,0.1924
D8_892.wav,D8_876.wav,1,1,0.8132
D21_891.wav,D11_817.wav,0,0,0.1958
D6_976.wav,D6_772.wav,1,1,0.8403
D21_848.wav,D7_798.wav,0,0,0.2599
D32_952.wav,D6_873.wav,0,0,0.2040
D12_827.wav,D12_805.wav,1,1,0.6470
D4_981.wav,D31_925.wav,0,0,0.2967
D12_851.wav,D12_819.wav,1,1,0.8290
D4_926.wav,D21_982.wav,0,0,0.1869
D8_772.wav,D4_751.wav,0,0,0.2129
D32_906.wav,D4_850.wav,0,0,0.1303
D21_948.wav,D12_905.wav,0,0,0.1097
D32_886.wav,D12_900.wav,0,0,0.0066
D7_837.wav,D7_889.wav,1,1,0.6575
D6_856.wav,D6_873.wav,1,1,0.8727
D4_930.wav,D4_870.wav,1,1,0.7962
D13_798.wav,D13_771.wav,1,1,0.7692
D21_788.wav,D21_864.wav,1,1,0.8418
D32_994.wav,D11_836.wav,0,0,0.0862
D32_934.wav,D32_833.wav,1,1,0.7439
D8_933.wav,D8_899.wav,1,1,0.7646
D31_899.wav,D21_998.wav,0,0,0.1807
D8_766.wav,D13_900.wav,0,0,0.2176
D12_767.wav,D12_994.wav,1,1,0.6870
D11_842.wav,D8_975.wav,0,0,0.2198
D8_942.wav,D13_960.wav,0,0,0.2373
D6_916.wav,D4_976.wav,0,0,0.2565
D8_973.wav,D31_922.wav,0,0,0.1506
D6_782.wav,D6_910.wav,1,1,0.8485
D6_898.wav,D32_750.wav,0,0,0.0540
D7_759.wav,D7_964.wav,1,1,0.6181
D11_788.wav,D4_763.wav,0,0,0.2163
D31_959.wav,D12_969.wav,0,0,0.2293
D12_750.wav,D8_804.wav,0,0,0.0873
D21_921.wav,D21_776.wav,1,1,0.8010
D31_841.wav,D31_845.wav,1,1,0.7308
D4_757.wav,D6_847.wav,0,0,0.2779
D31_960.wav,D31_913.wav,1,1,0.8035
D8_870.wav,D12_979.wav,0,0,0.1822
D6_859.wav,D21_853.wav,0,0,0.1606
D31_803.wav,D4_906.wav,0,0,0.2872
D12_790.wav,D12_864.wav,1,1,0.5759
D12_779.wav,D31_836.wav,0,0,0.0131
D21_799.wav,D31_779.wav,0,0,0.0792
D32_777.wav,D4_752.wav,0,0,0.0710
D11_987.wav,D11_847.wav,1,1,0.7456
D21_820.wav,D31_886.wav,0,0,0.0903
D21_963.wav,D21_789.wav,1,1,0.8318
D6_789.wav,D6_793.wav,1,1,0.8398
D21_856.wav,D12_846.wav,0,0,0.1409
D4_770.wav,D8_773.wav,0,0,0.2295
D21_919.wav,D13_921.wav,0,0,0.3103
D13_993.wav,D13_943.wav,1,1,0.8265
D21_863.wav,D21_984.wav,1,1,0.7861
D13_946.wav,D13_949.wav,1,1,0.8527
D8_858.wav,D8_886.wav,1,1,0.7820
D4_879.wav,D4_915.wav,1,1,0.8056
D11_806.wav,D7_933.wav,0,0,0.0982
D11_884.wav,D32_953.wav,0,0,0.1998
D7_863.wav,D8_867.wav,0,0,0.3524
D31_947.wav,D12_982.wav,0,0,0.1486
D8_778.wav,D8_765.wav,1,1,0.7937
D8_938.wav,D7_833.wav,0,0,0.3219
D31_931.wav,D32_758.wav,0,0,0.1558
D11_977.wav,D11_985.wav,1,1,0.7938
D7_778.wav,D32_970.wav,0,0,0.2286
D21_982.wav,D6_813.wav,0,0,0.2800
D4_992.wav,D4_896.wav,1,1,0.8550
D31_807.wav,D31_970.wav,1,1,0.7381
D4_822.wav,D4_942.wav,1,1,0.7858
D12_932.wav,D12_829.wav,1,1,0.8139
D31_922.wav,D31_851.wav,1,1,0.8030
D11_772.wav,D11_902.wav,1,1,0.6006
D7_923.wav,D6_921.wav,0,0,0.2020
D32_893.wav,D32_834.wav,1,1,0.7683
D7_878.wav,D7_948.wav,1,1,0.7542
D31_944.wav,D31_912.wav,1,1,0.8060
D8_942.wav,D21_940.wav,0,0,0.1175
D12_910.wav,D12_770.wav,1,1,0.7083
D6_918.wav,D6_909.wav,1,1,0.9218
D8_944.wav,D12_769.wav,0,0,0.1316
D12_815.wav,D12_922.wav,1,1,0.7680
D6_992.wav,D13_792.wav,0,0,-0.0741
D12_988.wav,D12_990.wav,1,1,0.8789
D8_772.wav,D6_969.wav,0,0,0.1034
D21_908.wav,D21_807.wav,1,1,0.8635
D8_996.wav,D8_939.wav,1,1,0.6661
D6_770.wav,D12_852.wav,0,0,0.3451
D8_868.wav,D8_922.wav,1,1,0.6765
D12_864.wav,D4_761.wav,0,0,0.0642
D7_931.wav,D6_895.wav,0,0,0.1663
D21_794.wav,D21_891.wav,1,1,0.7645
D12_760.wav,D12_830.wav,1,1,0.6264
D13_933.wav,D31_849.wav,0,0,0.2264
D32_815.wav,D32_800.wav,1,1,0.8305
D21_752.wav,D6_806.wav,0,0,0.2559
D11_873.wav,D7_750.wav,0,0,0.2505
D13_800.wav,D7_817.wav,0,0,0.1023
D7_843.wav,D7_761.wav,1,1,0.7698
D8_887.wav,D8_788.wav,1,1,0.7381
D7_948.wav,D7_965.wav,1,1,0.7804
D11_957.wav,D11_791.wav,1,1,0.7003
D32_755.wav,D31_915.wav,0,0,0.3843
D32_781.wav,D13_967.wav,0,0,0.2869
D7_827.wav,D13_895.wav,0,0,0.3004
D21_958.wav,D21_944.wav,1,1,0.7946
D31_774.wav,D31_981.wav,1,1,0.7760
D8_936.wav,D31_950.wav,0,0,0.0963
D7_974.wav,D7_759.wav,1,1,0.7653
D7_994.wav,D32_966.wav,0,0,0.2736
D12_973.wav,D6_780.wav,0,0,0.3401
D31_915.wav,D31_841.wav,1,1,0.7367
D13_956.wav,D6_752.wav,0,0,0.0590
D12_888.wav,D31_868.wav,0,0,0.1875
D8_918.wav,D6_874.wav,0,0,0.3708
D13_866.wav,D13_856.wav,1,1,0.8223
D12_823.wav,D12_841.wav,1,1,0.7874
D31_997.wav,D6_897.wav,0,0,0.1155
D4_977.wav,D31_863.wav,0,0,0.3310
D6_983.wav,D32_894.wav,0,0,0.2207
D31_971.wav,D31_925.wav,1,1,0.8148
D21_806.wav,D7_900.wav,0,0,0.1891
D13_842.wav,D11_752.wav,0,0,0.2371
D8_773.wav,D4_852.wav,0,0,0.2772
D13_995.wav,D13_846.wav,1,1,0.7868
D6_904.wav,D32_904.wav,0,0,0.1898
D8_919.wav,D11_777.wav,0,0,0.1566
D32_823.wav,D32_903.wav,1,1,0.7829
D13_792.wav,D6_808.wav,0,0,-0.0677
D11_954.wav,D13_814.wav,0,0,0.1023
D12_997.wav,D13_801.wav,0,0,0.0991
D21_805.wav,D21_939.wav,1,1,0.7907
D4_976.wav,D13_855.wav,0,0,0.0568
D31_933.wav,D4_984.wav,0,0,0.3414
D13_985.wav,D13_887.wav,1,1,0.8187
D12_881.wav,D13_769.wav,0,0,0.0896
D12_928.wav,D12_983.wav,1,1,0.8306
D8_883.wav,D6_936.wav,0,0,0.2830
D12_923.wav,D12_800.wav,1,1,0.6761
D4_864.wav,D4_809.wav,1,1,0.7927
D12_813.wav,D11_846.wav,0,0,0.3332
D4_913.wav,D31_995.wav,0,0,0.2465
D7_890.wav,D31_873.wav,0,0,0.2125
D6_794.wav,D6_962.wav,1,1,0.8343
D6_991.wav,D6_898.wav,1,1,0.8822
D11_822.wav,D11_867.wav,1,1,0.7523
D8_792.wav,D8_833.wav,1,1,0.7586
D8_893.wav,D8_805.wav,1,1,0.6833
D8_922.wav,D8_959.wav,1,1,0.6755
D13_967.wav,D11_943.wav,0,0,0.3148
D31_983.wav,D31_905.wav,1,1,0.8236
D7_917.wav,D7_922.wav,1,1,0.7762
D11_771.wav,D13_877.wav,0,0,0.1877
D11_812.wav,D11_764.wav,1,1,0.7328
D6_830.wav,D8_780.wav,0,0,0.2852
D7_943.wav,D7_996.wav,1,1,0.7230
D11_804.wav,D32_939.wav,0,0,0.3461
D12_979.wav,D7_753.wav,0,0,0.0070
D32_926.wav,D32_986.wav,1,1,0.8255
D11_968.wav,D4_938.wav,0,0,0.1304
D13_940.wav,D13_970.wav,1,1,0.7753
D8_872.wav,D21_830.wav,0,0,0.0967
D12_990.wav,D12_955.wav,1,1,0.7882
D8_762.wav,D8_998.wav,1,1,0.6797
D12_973.wav,D12_940.wav,1,1,0.8523
D32_790.wav,D32_943.wav,1,1,0.8162
D11_941.wav,D11_894.wav,1,1,0.6873
D8_922.wav,D8_930.wav,1,1,0.7236
D11_965.wav,D13_843.wav,0,0,0.1875
D7_858.wav,D4_929.wav,0,0,0.2726
D11_761.wav,D21_870.wav,0,0,0.2474
D8_864.wav,D8_942.wav,1,1,0.7625
D6_796.wav,D6_889.wav,1,1,0.8415
D21_868.wav,D12_776.wav,0,0,0.1814
D31_750.wav,D31_820.wav,1,1,0.7860
D8_937.wav,D8_897.wav,1,1,0.7710
D21_773.wav,D21_808.wav,1,1,0.7350
D21_948.wav,D21_883.wav,1,1,0.7617
D11_959.wav,D11_767.wav,1,1,0.5121
D21_925.wav,D21_809.wav,1,1,0.8488
D31_910.wav,D31_933.wav,1,1,0.7903
D13_813.wav,D8_787.wav,0,0,0.1852
D8_832.wav,D4_896.wav,0,0,0.2707
D8_879.wav,D12_784.wav,0,0,0.1805
D31_867.wav,D7_984.wav,0,0,0.2403
D4_789.wav,D31_827.wav,0,0,0.3928
D6_931.wav,D6_766.wav,1,1,0.8412
D7_964.wav,D4_899.wav,0,0,0.3258
D11_937.wav,D11_763.wav,1,1,0.7940
D12_770.wav,D12_969.wav,1,1,0.6871
D6_785.wav,D11_924.wav,0,0,0.3351
D7_892.wav,D13_792.wav,0,0,0.0314
D8_903.wav,D8_947.wav,1,1,0.7416
D7_956.wav,D4_990.wav,0,0,0.3494
D31_995.wav,D4_856.wav,0,0,0.2259
D21_899.wav,D21_861.wav,1,1,0.7401
D7_869.wav,D7_819.wav,1,1,0.8025
D4_881.wav,D4_897.wav,1,1,0.8507
D31_854.wav,D31_779.wav,1,1,0.8025
D21_883.wav,D8_836.wav,0,0,0.2390
D32_832.wav,D31_784.wav,0,0,0.3395
D31_755.wav,D12_964.wav,0,0,0.0850
D7_901.wav,D13_902.wav,0,0,0.0108
